Track Name,Artist,Streams,Date,code,name
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,265701,6/17/17,us,United States
Now and Later,Sage The Gemini,265699,2/18/17,us,United States
Nights With You,MØ,265676,6/20/17,us,United States
Peek A Boo,Lil Yachty,265662,5/10/17,us,United States
No Role Modelz,J. Cole,265642,4/21/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,265618,5/28/17,us,United States
The Other,Lauv,265558,2/27/17,us,United States
Panda,Desiigner,265542,2/2/17,us,United States
Lights Down Low,MAX,265482,3/29/17,us,United States
Controlla,Drake,265450,2/12/17,us,United States
No Role Modelz,J. Cole,265450,3/8/17,us,United States
Neighbors,J. Cole,265424,5/26/17,us,United States
Don't Let Me Down (feat. Daya),The Chainsmokers,265417,4/7/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,265395,4/7/17,us,United States
First Day Out,Tee Grizzley,265311,5/27/17,us,United States
No Role Modelz,J. Cole,265299,4/14/17,us,United States
Reminder,The Weeknd,265284,1/12/17,us,United States
Mama,Jonas Blue,265260,7/16/17,us,United States
No Promises (feat. Demi Lovato),Cheat Codes,265247,7/6/17,us,United States
Erase Your Social,Lil Uzi Vert,265229,2/17/17,us,United States
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,265210,3/25/17,us,United States
I Got You,Bebe Rexha,265192,2/3/17,us,United States
Go Flex,Post Malone,265180,5/12/17,us,United States
Anziety,Logic,265179,5/10/17,us,United States
Change,J. Cole,265174,1/4/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,265169,6/17/17,us,United States
Solo Dance,Martin Jensen,265138,4/15/17,us,United States
Money Longer,Lil Uzi Vert,265087,1/31/17,us,United States
Don't Wanna Know,Maroon 5,265078,3/10/17,us,United States
Too Many Years,Kodak Black,265069,1/6/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,264998,6/21/17,us,United States
Water Under the Bridge,Adele,264991,2/1/17,us,United States
Both (feat. Drake),Gucci Mane,264978,5/6/17,us,United States
pick up the phone,Young Thug,264976,5/6/17,us,United States
Both (feat. Drake),Gucci Mane,264955,4/17/17,us,United States
Heathens,Twenty One Pilots,264947,3/8/17,us,United States
Solo Dance,Martin Jensen,264913,1/30/17,us,United States
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,264912,5/5/17,us,United States
BLOOD.,Kendrick Lamar,264898,5/8/17,us,United States
Get Right Witcha,Migos,264892,2/14/17,us,United States
Still Got Time (feat. PARTYNEXTDOOR),ZAYN,264878,5/27/17,us,United States
Black Beatles,Rae Sremmurd,264845,4/16/17,us,United States
Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,264835,4/13/17,us,United States
Too Many Years,Kodak Black,264825,2/16/17,us,United States
Congratulations,Post Malone,264709,1/12/17,us,United States
Neighbors,J. Cole,264708,7/13/17,us,United States
All Night,The Vamps,264697,3/29/17,us,United States
Controlla,Drake,264694,2/16/17,us,United States
One Dance,Drake,264689,6/19/17,us,United States
Gyalchester,Drake,264682,7/8/17,us,United States
Come and See Me (feat. Drake),PARTYNEXTDOOR,264661,2/2/17,us,United States
Most Girls,Hailee Steinfeld,264648,6/18/17,us,United States
Rolex,Ayo & Teo,264625,7/12/17,us,United States
Too Good,Drake,264586,2/15/17,us,United States
Saturnz Barz (feat. Popcaan),Gorillaz,264582,3/25/17,us,United States
Low Life (feat. The Weeknd),Future,264543,5/4/17,us,United States
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,264521,5/6/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,264521,5/10/17,us,United States
Sooner Or Later,Aaron Carter,264499,3/11/17,us,United States
History,Olivia Holt,264487,3/4/17,us,United States
Myself,NAV,264487,5/10/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,264476,5/11/17,us,United States
You Was Right,Lil Uzi Vert,264435,3/6/17,us,United States
Down,Marian Hill,264435,3/26/17,us,United States
Felices los 4,Maluma,264420,7/13/17,us,United States
Get It Together,Drake,264409,4/18/17,us,United States
Myself,NAV,264397,5/5/17,us,United States
Peek A Boo,Lil Yachty,264397,5/4/17,us,United States
Saturnz Barz (feat. Popcaan),Gorillaz,264389,3/27/17,us,United States
Whatever It Takes,Imagine Dragons,264369,7/10/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,264368,7/7/17,us,United States
You Was Right,Lil Uzi Vert,264358,4/2/17,us,United States
Touch,Little Mix,264344,4/15/17,us,United States
Obsession (feat. Jon Bellion),Vice,264325,5/4/17,us,United States
I Got You,Bebe Rexha,264302,2/4/17,us,United States
Neighbors,J. Cole,264296,2/2/17,us,United States
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,264293,5/8/17,us,United States
Now and Later,Sage The Gemini,264258,1/7/17,us,United States
I Feel It Coming,The Weeknd,264246,6/15/17,us,United States
TEMPTATION,Joey Bada$$,264235,4/13/17,us,United States
pick up the phone,Young Thug,264227,4/15/17,us,United States
Scared to Be Lonely,Martin Garrix,264203,5/26/17,us,United States
Come and See Me (feat. Drake),PARTYNEXTDOOR,264129,2/1/17,us,United States
Neighbors,J. Cole,264072,5/25/17,us,United States
Peek A Boo,Lil Yachty,264069,5/11/17,us,United States
Don't Let Me Down (feat. Daya),The Chainsmokers,264063,1/7/17,us,United States
Too Many Years,Kodak Black,264016,1/29/17,us,United States
Broccoli (feat. Lil Yachty),Shelley FKA DRAM,264006,7/13/17,us,United States
Reminder,The Weeknd,263993,1/4/17,us,United States
No Vacancy,OneRepublic,263977,6/3/17,us,United States
Symphony (feat. Zara Larsson),Clean Bandit,263969,6/18/17,us,United States
Cold Water (feat. Justin Bieber & MØ),Major Lazer,263944,1/31/17,us,United States
Slippery (feat. Gucci Mane),Migos,263938,4/18/17,us,United States
Get Right Witcha,Migos,263915,4/3/17,us,United States
FaceTime,21 Savage,263905,7/9/17,us,United States
The Other,Lauv,263902,2/15/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,263883,6/24/17,us,United States
pick up the phone,Young Thug,263832,3/27/17,us,United States
Too Good,Drake,263825,1/30/17,us,United States
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,263815,1/4/17,us,United States
Love On The Brain,Rihanna,263731,5/4/17,us,United States
Your Song,Rita Ora,263721,6/24/17,us,United States
Needed Me,Rihanna,263710,1/29/17,us,United States
Low Life (feat. The Weeknd),Future,263706,5/12/17,us,United States
Starboy,The Weeknd,263685,7/13/17,us,United States
Use Me,Future,263683,2/27/17,us,United States
Close My Eyes,21 Savage,263647,7/9/17,us,United States
Both (feat. Drake),Gucci Mane,263619,5/4/17,us,United States
Some Way,NAV,263599,3/7/17,us,United States
Get It Together,Drake,263588,4/15/17,us,United States
Low Life (feat. The Weeknd),Future,263579,2/13/17,us,United States
goosebumps,Travis Scott,263560,1/4/17,us,United States
Myself,NAV,263551,6/1/17,us,United States
24K Magic,Bruno Mars,263543,5/10/17,us,United States
24K Magic,Bruno Mars,263537,5/25/17,us,United States
I Got You,Bebe Rexha,263534,2/2/17,us,United States
DEVASTATED,Joey Bada$$,263510,4/14/17,us,United States
The Cure,Lady Gaga,263496,6/18/17,us,United States
Money Longer,Lil Uzi Vert,263496,1/29/17,us,United States
Whippin (feat. Felix Snow),Kiiara,263446,6/1/17,us,United States
Get It Together,Drake,263442,4/21/17,us,United States
I Got You,Bebe Rexha,263426,4/1/17,us,United States
You Got It,Bryson Tiller,263396,5/27/17,us,United States
Gyalchester,Drake,263355,7/14/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,263334,5/25/17,us,United States
Needed Me,Rihanna,263326,2/14/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,263316,3/29/17,us,United States
Cake - Challenge Version,Flo Rida,263314,2/4/17,us,United States
I Got You,Bebe Rexha,263272,1/31/17,us,United States
Come and See Me (feat. Drake),PARTYNEXTDOOR,263268,2/3/17,us,United States
LUST.,Kendrick Lamar,263213,5/25/17,us,United States
Cake - Challenge Version,Flo Rida,263182,2/15/17,us,United States
Solo Dance,Martin Jensen,263162,3/4/17,us,United States
Neighbors,J. Cole,263146,1/30/17,us,United States
Now and Later,Sage The Gemini,263132,3/3/17,us,United States
Nothin New,21 Savage,263128,7/7/17,us,United States
Jump Out The Window,Big Sean,263112,2/17/17,us,United States
Up,NAV,263107,6/22/17,us,United States
Felices los 4,Maluma,263101,7/12/17,us,United States
"How Far I'll Go - From ""Moana""",Alessia Cara,263089,4/19/17,us,United States
Slippery (feat. Gucci Mane),Migos,263061,4/15/17,us,United States
I Got You,Bebe Rexha,263040,2/1/17,us,United States
Black Beatles,Rae Sremmurd,263015,5/26/17,us,United States
First Day Out,Tee Grizzley,263009,7/10/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,262991,5/9/17,us,United States
Get Right Witcha,Migos,262973,4/17/17,us,United States
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,262919,5/9/17,us,United States
Your Song,Rita Ora,262904,6/17/17,us,United States
Moves,Big Sean,262897,1/7/17,us,United States
Cold Water (feat. Justin Bieber & MØ),Major Lazer,262886,2/3/17,us,United States
Solo Dance,Martin Jensen,262810,2/18/17,us,United States
Nothings Into Somethings,Drake,262799,4/2/17,us,United States
Oceans Away,A R I Z O N A,262795,3/7/17,us,United States
The Other,Lauv,262755,2/17/17,us,United States
24K Magic,Bruno Mars,262713,5/9/17,us,United States
Myself,NAV,262705,5/9/17,us,United States
Good Drank,2 Chainz,262686,3/4/17,us,United States
Comin Out Strong (feat. The Weeknd),Future,262682,4/7/17,us,United States
Galway Girl,Ed Sheeran,262666,5/12/17,us,United States
No Role Modelz,J. Cole,262665,3/25/17,us,United States
You Was Right,Lil Uzi Vert,262602,5/7/17,us,United States
Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,262575,5/27/17,us,United States
Low Life (feat. The Weeknd),Future,262522,1/4/17,us,United States
Told You So,Paramore,262514,5/5/17,us,United States
White Iverson,Post Malone,262453,4/3/17,us,United States
Black Beatles,Rae Sremmurd,262449,5/4/17,us,United States
Starving,Hailee Steinfeld,262442,2/27/17,us,United States
What They Want,Russ,262402,5/9/17,us,United States
First Day Out,Tee Grizzley,262387,4/20/17,us,United States
What They Want,Russ,262385,5/12/17,us,United States
White Iverson,Post Malone,262383,1/30/17,us,United States
pick up the phone,Young Thug,262383,6/3/17,us,United States
Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,262364,1/6/17,us,United States
Sunset Lover,Petit Biscuit,262360,1/9/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,262348,7/14/17,us,United States
Reminder,The Weeknd,262334,1/5/17,us,United States
Kelly Price (feat. Travis Scott),Migos,262313,3/24/17,us,United States
Still Got Time (feat. PARTYNEXTDOOR),ZAYN,262313,5/7/17,us,United States
Needed Me,Rihanna,262303,2/16/17,us,United States
Starving,Hailee Steinfeld,262301,4/3/17,us,United States
Run Me Dry,Bryson Tiller,262284,6/3/17,us,United States
Biking,Frank Ocean,262276,4/14/17,us,United States
Hard Feelings/Loveless,Lorde,262263,6/19/17,us,United States
September Song,JP Cooper,262212,3/11/17,us,United States
Water Under the Bridge,Adele,262186,2/12/17,us,United States
Starving,Hailee Steinfeld,262183,4/7/17,us,United States
Now and Later,Sage The Gemini,262169,1/29/17,us,United States
Too Good,Drake,262144,2/14/17,us,United States
Now and Later,Sage The Gemini,262136,1/8/17,us,United States
White Iverson,Post Malone,262094,6/20/17,us,United States
Get Right Witcha,Migos,262076,6/15/17,us,United States
Love On The Brain,Rihanna,262069,1/7/17,us,United States
In the Name of Love,Martin Garrix,262049,3/4/17,us,United States
No Vacancy,OneRepublic,262007,6/21/17,us,United States
Water Under the Bridge,Adele,261984,2/3/17,us,United States
Wyclef Jean,Young Thug,261967,2/16/17,us,United States
Bad Things (with Camila Cabello),Machine Gun Kelly,261966,4/7/17,us,United States
Starboy,The Weeknd,261959,7/12/17,us,United States
Selfish,PnB Rock,261929,1/10/17,us,United States
The Mack,Nevada,261894,1/4/17,us,United States
Starboy,The Weeknd,261887,7/8/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,261878,6/20/17,us,United States
Let Me Love You,DJ Snake,261854,3/10/17,us,United States
Break Up Every Night,The Chainsmokers,261839,5/12/17,us,United States
Money Longer,Lil Uzi Vert,261828,6/23/17,us,United States
Get Right Witcha,Migos,261828,3/3/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,261809,6/1/17,us,United States
pick up the phone,Young Thug,261805,3/26/17,us,United States
White Iverson,Post Malone,261798,3/26/17,us,United States
White Iverson,Post Malone,261775,4/19/17,us,United States
I Don’t Know Why,Imagine Dragons,261729,6/24/17,us,United States
Sunset Lover,Petit Biscuit,261686,3/4/17,us,United States
24K Magic,Bruno Mars,261667,5/28/17,us,United States
Teenage Fever,Drake,261662,5/12/17,us,United States
Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,261655,5/10/17,us,United States
X (feat. Future),21 Savage,261651,6/1/17,us,United States
The Heart Part 4,Kendrick Lamar,261637,4/17/17,us,United States
Don't Leave,Snakehips,261623,4/1/17,us,United States
Perfect,Ed Sheeran,261551,4/13/17,us,United States
Starboy,The Weeknd,261547,7/6/17,us,United States
Free Smoke,Drake,261539,5/12/17,us,United States
Just Hold On,Steve Aoki,261537,3/12/17,us,United States
Moves,Big Sean,261536,5/7/17,us,United States
24K Magic,Bruno Mars,261522,5/7/17,us,United States
Jump,French Montana,261477,7/14/17,us,United States
Light,San Holo,261393,1/30/17,us,United States
Starving,Hailee Steinfeld,261370,3/27/17,us,United States
Break Up Every Night,The Chainsmokers,261346,5/10/17,us,United States
Solo Dance,Martin Jensen,261344,1/28/17,us,United States
Caroline,Aminé,261316,6/16/17,us,United States
All Night (feat. Knox Fortune),Chance the Rapper,261310,4/20/17,us,United States
White Iverson,Post Malone,261306,5/29/17,us,United States
History,Olivia Holt,261279,3/27/17,us,United States
Money Longer,Lil Uzi Vert,261272,1/6/17,us,United States
Setting Fires,The Chainsmokers,261258,1/6/17,us,United States
LUST.,Kendrick Lamar,261236,5/24/17,us,United States
Starving,Hailee Steinfeld,261231,3/25/17,us,United States
Light,San Holo,261219,2/15/17,us,United States
Lose You,Drake,261196,4/3/17,us,United States
Get Right Witcha,Migos,261196,3/10/17,us,United States
Water Under the Bridge,Adele,261155,1/12/17,us,United States
Don't Let Me Down (feat. Daya),The Chainsmokers,261146,2/3/17,us,United States
All Time Low,Jon Bellion,261141,3/28/17,us,United States
Caroline,Aminé,261129,6/15/17,us,United States
Self-Made,Bryson Tiller,261081,5/29/17,us,United States
Money Longer,Lil Uzi Vert,261080,1/11/17,us,United States
Reminder,The Weeknd,261027,1/6/17,us,United States
All We Know,The Chainsmokers,261024,1/31/17,us,United States
Party Monster,The Weeknd,261023,4/8/17,us,United States
Chantaje (feat. Maluma),Shakira,260991,1/7/17,us,United States
X (feat. Future),21 Savage,260991,5/25/17,us,United States
What They Want,Russ,260954,5/11/17,us,United States
Myself,NAV,260919,5/25/17,us,United States
You Was Right,Lil Uzi Vert,260910,3/27/17,us,United States
do re mi,blackbear,260908,7/9/17,us,United States
Controlla,Drake,260868,1/30/17,us,United States
History,Olivia Holt,260855,4/14/17,us,United States
What They Want,Russ,260830,5/5/17,us,United States
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,260828,4/19/17,us,United States
First Day Out,Tee Grizzley,260811,5/8/17,us,United States
Light,San Holo,260793,2/16/17,us,United States
Go Flex,Post Malone,260782,6/1/17,us,United States
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,260779,4/7/17,us,United States
Get Right Witcha,Migos,260770,2/15/17,us,United States
What The Price,Migos,260768,1/31/17,us,United States
Biking,Frank Ocean,260743,4/13/17,us,United States
New Man,Ed Sheeran,260729,3/29/17,us,United States
Now and Later,Sage The Gemini,260724,2/15/17,us,United States
Neighbors,J. Cole,260723,5/24/17,us,United States
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,260699,1/11/17,us,United States
One Dance,Drake,260695,7/7/17,us,United States
Both (feat. Drake),Gucci Mane,260661,5/12/17,us,United States
First Day Out,Tee Grizzley,260633,5/24/17,us,United States
PRBLMS,6LACK,260628,6/15/17,us,United States
Lights Down Low,MAX,260598,3/30/17,us,United States
Selfish,PnB Rock,260565,3/27/17,us,United States
Obsession (feat. Jon Bellion),Vice,260565,5/8/17,us,United States
Ride,Twenty One Pilots,260555,1/5/17,us,United States
Losin Control,Russ,260552,6/15/17,us,United States
No Role Modelz,J. Cole,260467,2/15/17,us,United States
Work,Rihanna,260449,1/4/17,us,United States
Bad Things (with Camila Cabello),Machine Gun Kelly,260447,4/3/17,us,United States
Get Right Witcha,Migos,260431,4/2/17,us,United States
Money Longer,Lil Uzi Vert,260372,1/7/17,us,United States
Low Life (feat. The Weeknd),Future,260371,3/27/17,us,United States
Don't Let Me Down (feat. Daya),The Chainsmokers,260366,2/1/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,260345,3/28/17,us,United States
First Day Out,Tee Grizzley,260334,4/19/17,us,United States
DUCKWORTH.,Kendrick Lamar,260321,5/7/17,us,United States
Ride,Twenty One Pilots,260297,1/12/17,us,United States
What Do I Know?,Ed Sheeran,260293,3/24/17,us,United States
No Promises (feat. Demi Lovato),Cheat Codes,260263,7/7/17,us,United States
Don't Let Me Down (feat. Daya),The Chainsmokers,260249,2/2/17,us,United States
